date,categorie,prix_unitaire,quantite,remise,canal_acquisition,mode_paiement,depense_pub,revenu_transaction,produit_retourne
2023-05-22,Electronique,164.54,1,0.02,Recherche_organique,Mobile_Money,0.0,161.25,0
2023-05-23,Electronique,220.09,2,0.1,Publicite_payante,Mobile_Money,10.5,396.16,0
2023-05-23,Electronique,89.94,1,0.04,Recherche_organique,Mobile_Money,0.0,86.34,0
2023-05-23,Maison,48.67,2,0.07,Email,Mobile_Money,0.0,90.53,0
2023-05-23,Mode,52.9,2,0.25,Publicite_payante,Carte_bancaire,8.51,79.35,0
2023-05-23,Alimentation,17.36,1,0.2,Email,Paiement_livraison,0.0,13.89,0
2023-05-23,Maison,78.12,1,0.16,Recherche_organique,Mobile_Money,0.0,65.62,0
2023-05-23,Electronique,236.65,2,0.02,Email,Mobile_Money,0.0,463.83,0
2023-05-23,Maison,42.87,2,0.25,Recherche_organique,Mobile_Money,0.0,64.3,0
2023-05-23,Sport,25.24,3,0.11,Recherche_organique,Carte_bancaire,0.0,67.39,0
2023-05-23,Beaute,10.95,3,0.09,Direct,Mobile_Money,0.0,29.89,1
2023-05-23,Electronique,88.95,3,0.02,Publicite_payante,Mobile_Money,2.81,261.51,0
2023-05-23,Sport,69.54,3,0.1,Reseaux_sociaux,Carte_bancaire,0.0,187.76,1
2023-05-23,Maison,72.94,3,0.22,Reseaux_sociaux,Carte_bancaire,0.0,170.68,0
2023-05-23,Mode,17.59,1,0.01,Email,Paiement_livraison,0.0,17.41,0
2023-05-23,Sport,21.72,2,0.13,Reseaux_sociaux,Mobile_Money,0.0,37.79,0
2023-05-23,Maison,71.78,2,0.12,Email,Carte_bancaire,0.0,126.33,0
2023-05-23,Electronique,215.14,1,0.13,Reseaux_sociaux,Carte_bancaire,0.0,187.17,0
2023-05-23,Beaute,37.55,3,0.02,Publicite_payante,Carte_bancaire,5.83,110.4,0
2023-05-23,Maison,74.44,1,0.29,Direct,Carte_bancaire,0.0,52.85,0
2023-05-23,Beaute,33.55,3,0.09,Publicite_payante,Mobile_Money,2.06,91.59,0
2023-05-23,Maison,51.86,3,0.18,Reseaux_sociaux,Carte_bancaire,0.0,127.58,0
2023-05-23,Electronique,143.64,1,0.12,Publicite_payante,Paiement_livraison,14.33,126.4,0
2023-05-23,Electronique,167.29,1,0.16,Direct,Carte_bancaire,0.0,140.52,1
2023-05-23,Electronique,90.01,3,0.04,Publicite_payante,Mobile_Money,2.16,259.23,0
2023-05-23,Electronique,235.45,3,0.19,Recherche_organique,Carte_bancaire,0.0,572.14,0
2023-05-23,Mode,46.07,2,0.03,Reseaux_sociaux,Carte_bancaire,0.0,89.38,1
2023-05-23,Mode,23.54,2,0.05,Direct,Mobile_Money,0.0,44.73,1
2023-05-24,Beaute,14.84,2,0.02,Reseaux_sociaux,Paiement_livraison,0.0,29.09,0
2023-05-24,Mode,25.14,3,0.0,Publicite_payante,Carte_bancaire,6.82,75.42,1
2023-05-24,Maison,46.0,1,0.01,Reseaux_sociaux,Mobile_Money,0.0,45.54,0
2023-05-24,Electronique,184.21,3,0.02,Email,Carte_bancaire,0.0,541.58,0
2023-05-24,Beaute,15.23,2,0.03,Recherche_organique,Mobile_Money,0.0,29.55,0
2023-05-24,Mode,39.72,2,0.03,Reseaux_sociaux,Carte_bancaire,0.0,77.06,0
2023-05-24,Sport,70.82,3,0.02,Reseaux_sociaux,Carte_bancaire,0.0,208.21,1
2023-05-24,Sport,30.52,1,0.03,Reseaux_sociaux,Mobile_Money,0.0,29.6,0
2023-05-24,Electronique,194.07,2,0.02,Recherche_organique,Mobile_Money,0.0,380.38,0
2023-05-24,Beaute,19.31,1,0.04,Recherche_organique,Mobile_Money,0.0,18.54,0
2023-05-24,Mode,42.56,1,0.01,Recherche_organique,Carte_bancaire,0.0,42.13,1
2023-05-24,Electronique,172.01,2,0.03,Direct,Paiement_livraison,0.0,333.7,0
2023-05-24,Maison,70.8,3,0.0,Reseaux_sociaux,Paiement_livraison,0.0,212.4,0
2023-05-24,Electronique,123.81,1,0.04,Reseaux_sociaux,Carte_bancaire,0.0,118.86,0
2023-05-25,Maison,84.53,1,0.04,Recherche_organique,Carte_bancaire,0.0,81.15,0
2023-05-25,Electronique,103.12,1,0.01,Email,Carte_bancaire,0.0,102.09,0
2023-05-25,Mode,50.11,2,0.04,Reseaux_sociaux,Mobile_Money,0.0,96.21,0
2023-05-25,Alimentation,13.45,2,0.01,Email,Mobile_Money,0.0,26.63,0
2023-05-25,Mode,37.02,2,0.02,Reseaux_sociaux,Carte_bancaire,0.0,72.56,0
2023-05-25,Mode,52.47,3,0.04,Email,Paiement_livraison,0.0,151.11,0
2023-05-25,Sport,85.02,1,0.02,Reseaux_sociaux,Paiement_livraison,0.0,83.32,0
2023-05-25,Beaute,17.48,1,0.01,Reseaux_sociaux,Paiement_livraison,0.0,17.31,0
2023-05-25,Electronique,119.42,1,0.03,Reseaux_sociaux,Mobile_Money,0.0,115.84,0
2023-05-25,Electronique,208.21,1,0.02,Recherche_organique,Carte_bancaire,0.0,204.05,0
2023-05-25,Maison,46.85,1,0.02,Recherche_organique,Paiement_livraison,0.0,45.91,0
2023-05-25,Beaute,20.74,2,0.01,Publicite_payante,Mobile_Money,16.66,41.07,0
2023-05-25,Maison,99.78,1,0.0,Publicite_payante,Mobile_Money,9.05,99.78,1
2023-05-25,Sport,71.52,3,0.03,Recherche_organique,Mobile_Money,0.0,208.12,1
2023-05-25,Mode,17.1,1,0.02,Recherche_organique,Mobile_Money,0.0,16.76,0
2023-05-25,Beaute,33.85,1,0.03,Email,Mobile_Money,0.0,32.83,0
2023-05-25,Mode,36.65,1,0.01,Reseaux_sociaux,Carte_bancaire,0.0,36.28,0
2023-05-25,Maison,25.97,1,0.05,Direct,Carte_bancaire,0.0,24.67,0
2023-05-25,Mode,39.56,2,0.02,Recherche_organique,Carte_bancaire,0.0,77.54,0
2023-05-26,Electronique,198.86,3,0.04,Recherche_organique,Carte_bancaire,0.0,572.72,0
2023-05-26,Beaute,32.72,3,0.03,Email,Mobile_Money,0.0,95.22,0
2023-05-26,Alimentation,27.04,3,0.03,Direct,Carte_bancaire,0.0,78.69,0
2023-05-26,Maison,75.84,3,0.02,Direct,Paiement_livraison,0.0,222.97,1
2023-05-26,Mode,56.77,3,0.01,Publicite_payante,Mobile_Money,16.58,168.61,0
2023-05-26,Electronique,85.79,3,0.05,Publicite_payante,Mobile_Money,0.49,244.5,0
2023-05-26,Beaute,38.37,2,0.04,Recherche_organique,Mobile_Money,0.0,73.67,0
2023-05-26,Electronique,190.39,2,0.04,Email,Carte_bancaire,0.0,365.55,0
2023-05-26,Mode,16.68,1,0.05,Reseaux_sociaux,Carte_bancaire,0.0,15.85,0
2023-05-26,Electronique,246.18,3,0.04,Publicite_payante,Mobile_Money,4.77,709.0,0
2023-05-26,Mode,55.78,2,0.02,Email,Carte_bancaire,0.0,109.33,0
2023-05-26,Electronique,98.01,2,0.01,Recherche_organique,Paiement_livraison,0.0,194.06,1
2023-05-26,Sport,77.03,1,0.02,Recherche_organique,Mobile_Money,0.0,75.49,0
2023-05-26,Maison,47.15,1,0.02,Recherche_organique,Carte_bancaire,0.0,46.21,1
2023-05-26,Maison,44.3,3,0.02,Direct,Carte_bancaire,0.0,130.24,0
2023-05-26,Beaute,20.41,1,0.04,Recherche_organique,Mobile_Money,0.0,19.59,0
2023-05-26,Beaute,8.78,2,0.03,Direct,Mobile_Money,0.0,17.03,0
2023-05-26,Electronique,149.28,2,0.0,Reseaux_sociaux,Mobile_Money,0.0,298.56,0
2023-05-26,Maison,57.7,1,0.03,Direct,Carte_bancaire,0.0,55.97,0
2023-05-26,Mode,13.96,2,0.03,Publicite_payante,Carte_bancaire,17.01,27.08,0
2023-05-27,Mode,34.37,1,0.04,Publicite_payante,Carte_bancaire,18.68,33.0,0
2023-05-27,Beaute,9.49,3,0.01,Direct,Mobile_Money,0.0,28.19,0
2023-05-27,Beaute,24.64,1,0.05,Publicite_payante,Mobile_Money,17.88,23.41,0
2023-05-27,Sport,46.01,3,0.01,Publicite_payante,Paiement_livraison,16.87,136.65,0
2023-05-27,Mode,35.62,3,0.01,Direct,Mobile_Money,0.0,105.79,0
2023-05-27,Electronique,191.22,1,0.02,Reseaux_sociaux,Mobile_Money,0.0,187.4,0
2023-05-27,Mode,38.27,3,0.04,Email,Mobile_Money,0.0,110.22,0
2023-05-27,Alimentation,17.88,1,0.01,Publicite_payante,Carte_bancaire,4.03,17.7,0
2023-05-27,Mode,53.24,1,0.04,Recherche_organique,Carte_bancaire,0.0,51.11,1
2023-05-27,Maison,59.29,3,0.0,Publicite_payante,Mobile_Money,3.86,177.87,0
2023-05-27,Electronique,146.43,2,0.01,Reseaux_sociaux,Mobile_Money,0.0,289.93,1
2023-05-27,Beaute,5.15,2,0.04,Publicite_payante,Paiement_livraison,18.72,9.89,0
2023-05-27,Maison,79.73,3,0.01,Recherche_organique,Carte_bancaire,0.0,236.8,0
2023-05-27,Mode,48.28,1,0.0,Direct,Mobile_Money,0.0,48.28,0
2023-05-27,Mode,25.18,2,0.0,Publicite_payante,Paiement_livraison,17.46,50.36,0
2023-05-27,Electronique,126.92,1,0.03,Publicite_payante,Carte_bancaire,0.93,123.11,1
2023-05-27,Mode,49.18,1,0.03,Reseaux_sociaux,Mobile_Money,0.0,47.7,0
2023-05-27,Sport,50.83,3,0.02,Publicite_payante,Carte_bancaire,18.95,149.44,0
2023-05-27,Beaute,32.17,3,0.01,Reseaux_sociaux,Mobile_Money,0.0,95.54,0
2023-05-27,Electronique,166.55,3,0.03,Publicite_payante,Mobile_Money,4.83,484.66,0
2023-05-27,Electronique,162.97,2,0.03,Publicite_payante,Mobile_Money,11.33,316.16,0
2023-05-27,Sport,62.83,2,0.02,Recherche_organique,Carte_bancaire,0.0,123.15,0
2023-05-28,Beaute,6.86,3,0.02,Publicite_payante,Carte_bancaire,5.53,20.17,0
2023-05-28,Maison,21.51,2,0.03,Direct,Mobile_Money,0.0,41.73,0
2023-05-28,Alimentation,11.58,3,0.01,Recherche_organique,Mobile_Money,0.0,34.39,0
2023-05-28,Mode,58.78,3,0.03,Publicite_payante,Mobile_Money,19.96,171.05,0
2023-05-28,Mode,16.33,2,0.04,Email,Mobile_Money,0.0,31.35,1
2023-05-28,Maison,99.94,3,0.04,Reseaux_sociaux,Carte_bancaire,0.0,287.83,0
2023-05-28,Electronique,189.64,2,0.0,Reseaux_sociaux,Mobile_Money,0.0,379.28,0
2023-05-28,Sport,68.16,2,0.01,Email,Carte_bancaire,0.0,134.96,0
2023-05-28,Maison,54.98,1,0.04,Reseaux_sociaux,Mobile_Money,0.0,52.78,0
2023-05-28,Alimentation,11.94,1,0.02,Publicite_payante,Mobile_Money,5.42,11.7,0
2023-05-28,Alimentation,6.54,1,0.03,Publicite_payante,Carte_bancaire,0.88,6.34,0
2023-05-28,Sport,46.93,3,0.03,Publicite_payante,Mobile_Money,3.87,136.57,0
2023-05-28,Electronique,225.76,2,0.05,Email,Carte_bancaire,0.0,428.94,0
2023-05-28,Electronique,238.77,1,0.02,Publicite_payante,Mobile_Money,3.97,233.99,0
2023-05-28,Mode,23.14,3,0.03,Recherche_organique,Paiement_livraison,0.0,67.34,0
2023-05-28,Electronique,149.8,3,0.03,Reseaux_sociaux,Carte_bancaire,0.0,435.92,0
2023-05-28,Mode,56.4,2,0.03,Email,Mobile_Money,0.0,109.42,0
2023-05-28,Alimentation,5.67,2,0.01,Reseaux_sociaux,Mobile_Money,0.0,11.23,0
2023-05-28,Mode,45.01,2,0.01,Reseaux_sociaux,Mobile_Money,0.0,89.12,0
2023-05-28,Mode,29.03,3,0.04,Email,Mobile_Money,0.0,83.61,0
2023-05-28,Sport,15.49,3,0.0,Recherche_organique,Paiement_livraison,0.0,46.47,0
2023-05-28,Maison,40.48,2,0.01,Reseaux_sociaux,Mobile_Money,0.0,80.15,0
2023-05-28,Alimentation,20.1,3,0.0,Publicite_payante,Carte_bancaire,3.6,60.3,0
2023-05-28,Electronique,233.87,1,0.04,Direct,Paiement_livraison,0.0,224.52,0
2023-05-28,Electronique,137.86,2,0.03,Email,Mobile_Money,0.0,267.45,0
2023-05-28,Mode,23.45,1,0.03,Reseaux_sociaux,Mobile_Money,0.0,22.75,0
2023-05-28,Mode,15.18,3,0.0,Email,Paiement_livraison,0.0,45.54,0
2023-05-28,Maison,22.74,3,0.01,Direct,Carte_bancaire,0.0,67.54,0
2023-05-29,Mode,51.31,3,0.03,Email,Carte_bancaire,0.0,149.31,0
2023-05-29,Maison,55.0,1,0.01,Reseaux_sociaux,Mobile_Money,0.0,54.45,0
2023-05-29,Sport,64.49,3,0.04,Publicite_payante,Mobile_Money,12.39,185.73,0
2023-05-29,Maison,59.13,3,0.03,Email,Mobile_Money,0.0,172.07,0
2023-05-29,Sport,87.52,3,0.03,Email,Carte_bancaire,0.0,254.68,0
2023-05-29,Sport,79.35,3,0.01,Reseaux_sociaux,Paiement_livraison,0.0,235.67,0
2023-05-29,Electronique,166.54,2,0.01,Recherche_organique,Paiement_livraison,0.0,329.75,0
2023-05-29,Maison,50.07,2,0.04,Email,Carte_bancaire,0.0,96.13,0
2023-05-29,Alimentation,22.81,2,0.05,Reseaux_sociaux,Carte_bancaire,0.0,43.34,0
2023-05-29,Electronique,159.3,2,0.01,Recherche_organique,Carte_bancaire,0.0,315.41,0
2023-05-29,Mode,21.99,3,0.01,Reseaux_sociaux,Carte_bancaire,0.0,65.31,0
2023-05-29,Electronique,202.09,2,0.0,Publicite_payante,Mobile_Money,14.06,404.18,0
2023-05-29,Beaute,26.67,1,0.02,Recherche_organique,Mobile_Money,0.0,26.14,0
2023-05-29,Maison,49.78,1,0.02,Publicite_payante,Mobile_Money,8.94,48.78,0
2023-05-29,Alimentation,9.29,2,0.01,Recherche_organique,Mobile_Money,0.0,18.39,0
2023-05-29,Maison,22.43,2,0.0,Email,Carte_bancaire,0.0,44.86,0
2023-05-29,Alimentation,22.32,1,0.01,Email,Mobile_Money,0.0,22.1,0
2023-05-29,Sport,80.29,2,0.04,Recherche_organique,Carte_bancaire,0.0,154.16,0
2023-05-29,Maison,65.28,1,0.03,Reseaux_sociaux,Mobile_Money,0.0,63.32,1
2023-05-29,Mode,52.9,3,0.03,Recherche_organique,Carte_bancaire,0.0,153.94,0
2023-05-29,Mode,56.05,1,0.03,Publicite_payante,Mobile_Money,2.0,54.37,1
2023-05-29,Alimentation,26.2,1,0.05,Direct,Mobile_Money,0.0,24.89,0
2023-05-30,Maison,26.57,2,0.04,Email,Mobile_Money,0.0,51.01,0
2023-05-30,Sport,58.49,3,0.03,Reseaux_sociaux,Mobile_Money,0.0,170.21,0
2023-05-30,Beaute,9.69,2,0.04,Email,Mobile_Money,0.0,18.6,0
2023-05-30,Electronique,218.04,2,0.05,Reseaux_sociaux,Carte_bancaire,0.0,414.28,0
2023-05-30,Sport,87.0,2,0.04,Reseaux_sociaux,Carte_bancaire,0.0,167.04,0
2023-05-30,Mode,57.22,1,0.02,Reseaux_sociaux,Mobile_Money,0.0,56.08,0
2023-05-30,Mode,16.33,2,0.02,Reseaux_sociaux,Carte_bancaire,0.0,32.01,0
2023-05-30,Maison,41.1,3,0.04,Reseaux_sociaux,Carte_bancaire,0.0,118.37,0
2023-05-30,Maison,96.57,2,0.0,Email,Paiement_livraison,0.0,193.14,0
2023-05-30,Alimentation,26.54,1,0.02,Email,Mobile_Money,0.0,26.01,0
2023-05-30,Mode,42.85,2,0.03,Email,Paiement_livraison,0.0,83.13,0
2023-05-30,Sport,70.24,1,0.01,Publicite_payante,Carte_bancaire,3.59,69.54,0
2023-05-30,Alimentation,16.49,3,0.04,Publicite_payante,Carte_bancaire,5.98,47.49,0
2023-05-30,Maison,23.66,1,0.03,Recherche_organique,Mobile_Money,0.0,22.95,0
2023-05-30,Maison,77.84,3,0.0,Recherche_organique,Mobile_Money,0.0,233.52,0
2023-05-30,Maison,62.74,2,0.01,Publicite_payante,Carte_bancaire,7.85,124.23,0
2023-05-30,Sport,19.75,2,0.04,Email,Mobile_Money,0.0,37.92,1
2023-05-30,Maison,27.07,1,0.01,Reseaux_sociaux,Paiement_livraison,0.0,26.8,0
2023-05-30,Electronique,101.75,2,0.0,Recherche_organique,Carte_bancaire,0.0,203.5,0
2023-05-30,Mode,50.35,1,0.03,Reseaux_sociaux,Mobile_Money,0.0,48.84,0
2023-05-30,Beaute,10.85,2,0.05,Reseaux_sociaux,Mobile_Money,0.0,20.62,0
2023-05-31,Sport,84.06,3,0.04,Publicite_payante,Mobile_Money,10.09,242.09,0
2023-05-31,Beaute,23.4,2,0.04,Direct,Mobile_Money,0.0,44.93,0
2023-05-31,Mode,42.35,2,0.03,Email,Mobile_Money,0.0,82.16,0
2023-05-31,Mode,40.96,3,0.0,Recherche_organique,Mobile_Money,0.0,122.88,0
2023-05-31,Mode,49.31,2,0.03,Recherche_organique,Carte_bancaire,0.0,95.66,0
2023-05-31,Electronique,241.51,2,0.01,Reseaux_sociaux,Carte_bancaire,0.0,478.19,0
2023-05-31,Maison,32.35,3,0.02,Recherche_organique,Paiement_livraison,0.0,95.11,0
2023-05-31,Beaute,5.61,1,0.0,Reseaux_sociaux,Mobile_Money,0.0,5.61,1
2023-05-31,Mode,44.05,3,0.04,Recherche_organique,Mobile_Money,0.0,126.86,0
2023-05-31,Electronique,100.64,1,0.02,Email,Carte_bancaire,0.0,98.63,0
2023-05-31,Maison,30.96,3,0.05,Email,Paiement_livraison,0.0,88.24,0
2023-05-31,Electronique,225.23,3,0.0,Publicite_payante,Mobile_Money,12.94,675.69,0
2023-05-31,Maison,27.67,3,0.03,Reseaux_sociaux,Paiement_livraison,0.0,80.52,0
2023-05-31,Alimentation,20.39,3,0.04,Email,Carte_bancaire,0.0,58.72,0
2023-05-31,Maison,66.9,2,0.02,Reseaux_sociaux,Mobile_Money,0.0,131.12,0
2023-05-31,Mode,23.7,1,0.05,Reseaux_sociaux,Carte_bancaire,0.0,22.51,0
2023-05-31,Electronique,234.45,2,0.04,Direct,Carte_bancaire,0.0,450.14,0
2023-06-01,Electronique,241.0,2,0.0,Recherche_organique,Mobile_Money,0.0,482.0,0
2023-06-01,Alimentation,14.4,3,0.04,Reseaux_sociaux,Carte_bancaire,0.0,41.47,0
2023-06-01,Maison,25.04,1,0.02,Recherche_organique,Mobile_Money,0.0,24.54,0
2023-06-01,Electronique,151.39,1,0.01,Publicite_payante,Mobile_Money,3.81,149.88,1
2023-06-01,Electronique,210.06,2,0.03,Recherche_organique,Mobile_Money,0.0,407.52,0
2023-06-01,Maison,67.02,1,0.01,Reseaux_sociaux,Mobile_Money,0.0,66.35,0
2023-06-01,Sport,62.23,3,0.01,Recherche_organique,Paiement_livraison,0.0,184.82,1
2023-06-01,Maison,64.75,1,0.05,Recherche_organique,Mobile_Money,0.0,61.51,0
2023-06-01,Sport,48.11,3,0.01,Publicite_payante,Carte_bancaire,0.87,142.89,0
2023-06-01,Maison,28.51,3,0.0,Reseaux_sociaux,Mobile_Money,0.0,85.53,1
2023-06-01,Mode,21.66,3,0.02,Publicite_payante,Carte_bancaire,14.16,63.68,0
2023-06-01,Sport,43.13,3,0.04,Publicite_payante,Carte_bancaire,10.93,124.21,0
2023-06-01,Beaute,34.38,2,0.03,Publicite_payante,Mobile_Money,12.6,66.7,1
2023-06-01,Mode,26.3,1,0.02,Recherche_organique,Carte_bancaire,0.0,25.77,0
2023-06-01,Maison,74.57,3,0.03,Reseaux_sociaux,Mobile_Money,0.0,217.0,0
2023-06-01,Beaute,19.98,3,0.02,Direct,Carte_bancaire,0.0,58.74,0
2023-06-01,Mode,59.49,3,0.0,Recherche_organique,Carte_bancaire,0.0,178.47,0
2023-06-01,Beaute,13.17,2,0.05,Email,Mobile_Money,0.0,25.02,1
2023-06-01,Electronique,208.3,1,0.02,Email,Paiement_livraison,0.0,204.13,0
2023-06-01,Sport,31.42,3,0.05,Reseaux_sociaux,Mobile_Money,0.0,89.55,0
2023-06-01,Maison,51.06,1,0.02,Publicite_payante,Carte_bancaire,18.51,50.04,0
2023-06-02,Electronique,117.8,2,0.01,Direct,Carte_bancaire,0.0,233.24,0
2023-06-02,Sport,72.9,3,0.02,Publicite_payante,Mobile_Money,5.03,214.33,0
2023-06-02,Mode,27.84,1,0.03,Publicite_payante,Paiement_livraison,13.15,27.0,0
2023-06-02,Maison,82.84,1,0.03,Recherche_organique,Mobile_Money,0.0,80.35,0
2023-06-02,Alimentation,17.9,1,0.02,Email,Mobile_Money,0.0,17.54,0
2023-06-02,Electronique,151.32,1,0.01,Reseaux_sociaux,Mobile_Money,0.0,149.81,1
2023-06-02,Maison,76.32,1,0.04,Recherche_organique,Mobile_Money,0.0,73.27,0
2023-06-02,Electronique,166.4,1,0.02,Reseaux_sociaux,Mobile_Money,0.0,163.07,0
2023-06-02,Mode,54.91,3,0.05,Recherche_organique,Mobile_Money,0.0,156.49,0
2023-06-02,Electronique,137.45,3,0.02,Reseaux_sociaux,Carte_bancaire,0.0,404.1,0
2023-06-02,Mode,46.8,1,0.01,Publicite_payante,Mobile_Money,11.59,46.33,0
2023-06-02,Electronique,233.31,2,0.03,Reseaux_sociaux,Carte_bancaire,0.0,452.62,0
2023-06-02,Beaute,19.01,2,0.01,Reseaux_sociaux,Carte_bancaire,0.0,37.64,0
2023-06-02,Mode,26.05,3,0.03,Recherche_organique,Mobile_Money,0.0,75.81,1
2023-06-02,Maison,64.44,2,0.02,Direct,Mobile_Money,0.0,126.3,0
2023-06-02,Sport,48.91,1,0.03,Direct,Mobile_Money,0.0,47.44,0
2023-06-02,Sport,76.86,1,0.01,Recherche_organique,Carte_bancaire,0.0,76.09,0
2023-06-02,Alimentation,4.15,1,0.03,Publicite_payante,Mobile_Money,9.08,4.03,0
2023-06-02,Mode,51.3,2,0.0,Recherche_organique,Paiement_livraison,0.0,102.6,1
2023-06-03,Mode,36.1,3,0.01,Publicite_payante,Carte_bancaire,12.69,107.22,1
2023-06-03,Mode,22.44,2,0.01,Recherche_organique,Mobile_Money,0.0,44.43,0
2023-06-03,Sport,41.76,3,0.02,Direct,Mobile_Money,0.0,122.77,0
2023-06-03,Mode,22.57,2,0.01,Reseaux_sociaux,Mobile_Money,0.0,44.69,0
2023-06-03,Electronique,181.06,1,0.04,Reseaux_sociaux,Carte_bancaire,0.0,173.82,0
2023-06-03,Sport,25.28,3,0.05,Recherche_organique,Mobile_Money,0.0,72.05,0
2023-06-03,Beaute,39.44,3,0.03,Reseaux_sociaux,Carte_bancaire,0.0,114.77,0
2023-06-03,Mode,54.66,3,0.01,Email,Mobile_Money,0.0,162.34,0
2023-06-03,Beaute,38.8,3,0.0,Recherche_organique,Mobile_Money,0.0,116.4,0
2023-06-03,Mode,57.66,1,0.01,Reseaux_sociaux,Mobile_Money,0.0,57.08,0
2023-06-03,Beaute,8.04,1,0.0,Publicite_payante,Carte_bancaire,4.96,8.04,0
2023-06-03,Electronique,141.36,3,0.02,Recherche_organique,Mobile_Money,0.0,415.6,0
2023-06-03,Beaute,39.18,1,0.02,Recherche_organique,Carte_bancaire,0.0,38.4,0
2023-06-03,Electronique,117.05,1,0.02,Recherche_organique,Mobile_Money,0.0,114.71,0
2023-06-03,Mode,47.26,2,0.0,Publicite_payante,Carte_bancaire,13.56,94.52,0
2023-06-03,Beaute,7.57,2,0.05,Reseaux_sociaux,Mobile_Money,0.0,14.38,0
2023-06-03,Maison,56.25,1,0.05,Email,Carte_bancaire,0.0,53.44,0
2023-06-03,Beaute,32.57,3,0.0,Publicite_payante,Mobile_Money,10.66,97.71,0
2023-06-03,Electronique,135.71,1,0.04,Reseaux_sociaux,Mobile_Money,0.0,130.28,0
2023-06-03,Electronique,156.21,1,0.01,Publicite_payante,Mobile_Money,4.66,154.65,1
2023-06-04,Beaute,12.41,3,0.0,Recherche_organique,Mobile_Money,0.0,37.23,1
2023-06-04,Alimentation,4.5,1,0.01,Reseaux_sociaux,Carte_bancaire,0.0,4.46,1
2023-06-04,Maison,39.09,1,0.02,Reseaux_sociaux,Paiement_livraison,0.0,38.31,1
2023-06-04,Maison,86.21,2,0.02,Email,Mobile_Money,0.0,168.97,0
2023-06-04,Beaute,7.74,3,0.04,Reseaux_sociaux,Mobile_Money,0.0,22.29,0
2023-06-04,Mode,53.38,2,0.0,Publicite_payante,Carte_bancaire,7.69,106.76,0
2023-06-04,Mode,35.6,2,0.04,Reseaux_sociaux,Mobile_Money,0.0,68.35,0
2023-06-04,Maison,68.28,1,0.05,Recherche_organique,Carte_bancaire,0.0,64.87,0
2023-06-04,Mode,39.55,1,0.04,Recherche_organique,Mobile_Money,0.0,37.97,0
2023-06-04,Maison,67.43,3,0.01,Publicite_payante,Mobile_Money,8.94,200.27,0
2023-06-04,Electronique,179.84,3,0.03,Publicite_payante,Paiement_livraison,19.95,523.33,0
2023-06-04,Mode,13.49,3,0.02,Publicite_payante,Paiement_livraison,16.45,39.66,0
2023-06-04,Alimentation,17.94,1,0.02,Recherche_organique,Mobile_Money,0.0,17.58,0
2023-06-04,Mode,49.28,3,0.02,Recherche_organique,Paiement_livraison,0.0,144.88,0
2023-06-04,Electronique,241.62,2,0.05,Email,Carte_bancaire,0.0,459.08,0
2023-06-04,Electronique,175.46,2,0.05,Recherche_organique,Mobile_Money,0.0,333.37,0
2023-06-04,Sport,59.15,1,0.02,Recherche_organique,Mobile_Money,0.0,57.97,0
2023-06-04,Beaute,9.6,3,0.03,Publicite_payante,Paiement_livraison,2.82,27.94,0
2023-06-04,Mode,17.36,1,0.05,Publicite_payante,Carte_bancaire,10.49,16.49,0
2023-06-04,Beaute,5.56,3,0.01,Reseaux_sociaux,Mobile_Money,0.0,16.51,0
2023-06-04,Maison,53.07,3,0.04,Email,Mobile_Money,0.0,152.84,0
2023-06-04,Beaute,18.37,3,0.01,Recherche_organique,Mobile_Money,0.0,54.56,0
2023-06-04,Mode,56.29,3,0.03,Publicite_payante,Carte_bancaire,0.8,163.8,0
2023-06-04,Sport,24.68,2,0.01,Reseaux_sociaux,Paiement_livraison,0.0,48.87,0
2023-06-04,Beaute,10.84,2,0.0,Reseaux_sociaux,Mobile_Money,0.0,21.68,1
2023-06-04,Mode,41.72,2,0.02,Reseaux_sociaux,Carte_bancaire,0.0,81.77,0
2023-06-04,Sport,59.5,3,0.01,Publicite_payante,Mobile_Money,17.53,176.72,0
2023-06-04,Mode,31.59,3,0.0,Recherche_organique,Mobile_Money,0.0,94.77,0
2023-06-05,Mode,55.01,3,0.02,Recherche_organique,Mobile_Money,0.0,161.73,0
2023-06-05,Electronique,150.61,2,0.02,Reseaux_sociaux,Carte_bancaire,0.0,295.2,0
2023-06-05,Mode,55.66,2,0.01,Reseaux_sociaux,Mobile_Money,0.0,110.21,0
2023-06-05,Mode,42.13,3,0.04,Reseaux_sociaux,Mobile_Money,0.0,121.33,0
2023-06-05,Mode,27.84,1,0.02,Recherche_organique,Carte_bancaire,0.0,27.28,0
2023-06-05,Beaute,12.98,3,0.01,Direct,Paiement_livraison,0.0,38.55,0
2023-06-05,Mode,12.7,3,0.03,Reseaux_sociaux,Mobile_Money,0.0,36.96,0
2023-06-05,Electronique,239.24,3,0.05,Email,Carte_bancaire,0.0,681.83,0
2023-06-05,Maison,60.96,2,0.01,Reseaux_sociaux,Paiement_livraison,0.0,120.7,0
2023-06-05,Alimentation,24.83,2,0.03,Direct,Carte_bancaire,0.0,48.17,0
2023-06-05,Electronique,211.68,1,0.02,Email,Mobile_Money,0.0,207.45,0
2023-06-05,Electronique,84.35,1,0.04,Recherche_organique,Carte_bancaire,0.0,80.98,0
2023-06-05,Alimentation,3.11,1,0.04,Direct,Carte_bancaire,0.0,2.99,0
