order_id,date,client_id,product_id,quantity,discount_pct,payment_method,region,delivery_time_days,status
743,2025-09-05,163,4,3,0,mobile money,Atakpamé,4.2,Livrée
744,2025-09-05,84,83,1,0,cash,Lomé,2.0,Livrée
745,05/09/2025,151,47,1,0,MOMO,Kpalimé,1.0,Livrée
746,2025-09-06,195,83,1,20,Cash a la livraison,Lomé,1.6,Annulée
747,06/09/2025,137,73,1,0,Mobile Money,Sokodé,4.3,Livrée
748,2025-09-06,200,83,3,5,CB,Dapaong,5.2,Livrée
749,2025-09-06,112,85,1,0,mobile money,Atakpamé,2.0,Livrée
750,2025-09-07,26,46,2,15,Paiement à la livraison,Atakpamé,3.7,Livrée
751,2025-09-07,20,60,1,0,CB,Sokodé,4.9,Livrée
752,2025-09-07,152,8,2,0,Mobile_Money,Dapaong,5.5,Livrée
753,2025-09-07,172,86,3,10,MOMO,Sokodé,5.4,Livrée
754,2025-09-07,216,52,1,0,carte,Dapaong,5.9,Livrée
755,2025-09-08,230,75,2,0,Mobile_Money,Lomé,1.8,Livrée
756,2025-09-08,70,76,2,20,Mobile_Money,Kpalimé,2.4,Livrée
757,2025-09-08,148,44,2,0,CB,Atakpamé,5.1,Livrée
758,2025-09-08,124,76,1,15,Mobile_Money,Dapaong,5.2,Livrée
759,2025-09-08,136,33,3,15,MOMO,Lomé,2.1,Livrée
760,09/09/2025,239,47,3,0,Mobile_Money,Atakpamé,4.0,Livrée
761,2025-09-09,238,49,2,0,Mobile Money,Atakpamé,3.6,Livrée
762,2025-09-09,41,69,3,0,Mobile_Money,Kpalimé,4.8,Livrée
763,09/09/2025,254,79,1,0,mobile money,Atakpamé,1.6,Livrée
764,2025-09-09,51,60,1,0,mobile money,Atakpamé,2.4,Livrée
765,2025-09-11,245,3,1,5,mobile money,Lomé,3.1,Livrée
766,11/09/2025,86,2,3,5,carte,Atakpamé,3.3,Livrée
767,2025-09-11,170,47,1,0,Carte bancaire,Sokodé,4.6,Livrée
768,2025-09-11,174,50,2,0,CB,Kpalimé,3.2,Livrée
769,2025-09-13,61,11,1,10,Paiement à la livraison,Lomé,2.9,Livrée
770,13/09/2025,75,84,3,0,Paiement à la livraison,Kpalimé,,En cours
771,2025-09-13,136,19,2,0,Paiement à la livraison,Kara,4.4,Livrée
772,2025-09-14,99,34,1,0,MOMO,Kara,5.7,Livrée
773,2025-09-14,238,65,2,0,Cash a la livraison,Sokodé,5.9,Livrée
774,2025-09-14,58,10,3,0,Paiement à la livraison,Kpalimé,,En cours
775,2025-09-15,153,54,1,0,mobile money,Sokodé,4.4,Livrée
776,15/09/2025,1,70,3,0,Cash a la livraison,Kpalimé,4.0,Livrée
777,2025-09-15,60,84,1,0,carte,Atakpamé,4.7,Livrée
778,15/09/2025,202,55,3,15,MOMO,Dapaong,6.5,Livrée
779,2025-09-16,64,61,1,10,mobile money,Sokodé,,En cours
780,16/09/2025,221,59,2,5,Carte bancaire,Dapaong,6.5,Livrée
781,2025-09-16,135,51,1,0,Mobile Money,Sokodé,3.6,Annulée
782,2025-09-16,69,85,1,5,Carte bancaire,Sokodé,5.0,Livrée
783,2025-09-16,9999,36,1,0,Cash a la livraison,Kpalimé,,En cours
784,17/09/2025,48,65,1,0,Mobile_Money,Atakpamé,3.6,Livrée
785,2025-09-17,217,16,1,0,Mobile_Money,Sokodé,4.2,Livrée
786,2025-09-18,148,64,2,0,mobile money,Kara,4.1,Livrée
787,2025-09-18,91,13,1,0,mobile money,Atakpamé,5.4,Livrée
788,2025-09-18,60,41,1,0,Mobile_Money,Kara,3.0,Livrée
789,2025-09-18,168,86,2,0,Cash a la livraison,Kara,1.9,Annulée
790,2025-09-19,138,32,3,0,Mobile Money,Kara,5.1,Livrée
791,19/09/2025,240,59,1,0,Mobile Money,Atakpamé,,En cours
792,2025-09-19,244,83,1,10,Mobile Money,Dapaong,5.6,Livrée
793,2025-09-20,246,31,2,0,carte,Lomé,2.0,Livrée
794,2025-09-20,110,56,1,0,Mobile_Money,Kara,,En cours
795,2025-09-20,192,64,2,0,Cash a la livraison,Lomé,1.6,Livrée
796,2025-09-20,223,49,1,10,cash,Lomé,4.2,Livrée
797,2025-09-20,209,89,1,0,carte,Lomé,2.4,Livrée
798,2025-09-21,48,17,1,15,Carte bancaire,Lomé,1.9,Annulée
799,21/09/2025,201,88,1,0,CB,Lomé,,En cours
800,2025-09-22,197,32,1,0,Carte bancaire,Sokodé,3.8,Livrée
801,2025-09-22,255,38,2,0,Mobile Money,Kpalimé,4.1,Livrée
802,23/09/2025,72,13,3,0,Mobile Money,Kpalimé,2.6,Livrée
803,23/09/2025,194,34,1,10,Mobile Money,Atakpamé,2.3,Livrée
804,25/09/2025,107,55,1,0,Cash a la livraison,Sokodé,4.1,Livrée
805,2025-09-25,100,50,1,10,Mobile Money,Dapaong,7.1,Livrée
806,2025-09-25,236,71,3,0,Paiement à la livraison,Sokodé,6.3,Livrée
807,2025-09-26,150,38,3,0,Carte bancaire,Kpalimé,2.9,Livrée
808,2025-09-26,128,43,1,0,MOMO,Kara,3.5,Livrée
809,26/09/2025,137,50,1,10,MOMO,Kpalimé,3.1,Livrée
810,2025-09-27,221,46,1,0,MOMO,Kpalimé,2.4,Livrée
811,2025-09-27,10,6,1,5,mobile money,Dapaong,4.4,Annulée
812,2025-09-27,179,21,2,0,mobile money,Kara,3.9,Livrée
813,2025-09-27,122,62,2,20,Mobile_Money,Lomé,1.0,Livrée
814,2025-09-27,43,55,2,0,CB,Atakpamé,3.9,Livrée
815,2025-09-28,157,63,1,15,CB,Kara,3.3,Livrée
816,2025-09-28,16,13,1,0,CB,Atakpamé,1.8,Livrée
817,2025-09-29,187,27,1,0,CB,Kara,3.2,Livrée
818,2025-09-29,104,14,1,10,Cash a la livraison,Sokodé,4.6,Livrée
819,2025-09-29,149,3,1,0,Mobile Money,Kara,5.3,Livrée
820,2025-09-29,198,2,1,10,Carte bancaire,Kara,6.7,Livrée
821,2025-09-30,135,63,2,0,mobile money,Lomé,,En cours
822,30/09/2025,250,51,1,0,Paiement à la livraison,Kara,3.6,Livrée
823,2025-10-01,164,45,3,0,Mobile Money,Lomé,1.2,Annulée
824,2025-10-01,227,48,1,0,cash,Lomé,4.4,Livrée
825,2025-10-01,145,72,2,10,cash,Atakpamé,2.5,Livrée
826,01/10/2025,95,78,1,0,mobile money,Kara,3.8,Annulée
827,2025-10-02,225,5,1,0,cash,Atakpamé,5.7,Livrée
828,2025-10-02,137,76,3,5,MOMO,Dapaong,,En cours
829,2025-10-02,28,65,3,0,mobile money,Sokodé,3.9,Livrée
830,2025-10-03,234,20,1,0,Mobile_Money,Kara,5.3,Livrée
831,2025-10-03,71,15,1,0,Mobile Money,Dapaong,5.6,Livrée
832,2025-10-03,259,11,1,0,MOMO,Kpalimé,5.4,Livrée
833,2025-10-04,188,89,3,0,carte,Kpalimé,5.2,Livrée
834,04/10/2025,10,51,2,0,cash,Lomé,1.1,Annulée
835,2025-10-04,92,82,1,15,Mobile_Money,Kpalimé,2.3,Livrée
836,2025-10-04,201,82,3,15,carte,Sokodé,5.4,Livrée
837,2025-10-05,5,42,1,0,Mobile_Money,Kpalimé,3.0,Livrée
838,05/10/2025,22,40,2,0,CB,Lomé,1.7,Livrée
839,2025-10-05,127,77,2,0,MOMO,Dapaong,3.2,Annulée
840,2025-10-06,73,21,1,0,MOMO,Atakpamé,3.8,Livrée
841,06/10/2025,221,29,1,0,Mobile Money,Lomé,1.0,Livrée
842,2025-10-06,153,78,1,0,Mobile_Money,Lomé,2.7,Livrée
843,2025-10-07,221,66,1,0,Mobile_Money,Kara,3.5,Livrée
844,2025-10-07,107,61,2,10,Paiement à la livraison,Atakpamé,4.1,Livrée
845,2025-10-07,246,56,2,15,Mobile_Money,Dapaong,6.7,Livrée
846,2025-10-07,155,49,1,5,Mobile Money,Dapaong,6.5,Livrée
847,2025-10-07,150,58,1,0,Paiement à la livraison,Lomé,2.0,Livrée
848,2025-10-08,80,4,1,5,carte,Kara,5.4,Livrée
849,2025-10-08,91,6,1,0,CB,Kara,5.1,Livrée
850,2025-10-08,247,71,3,20,mobile money,Lomé,1.0,Livrée
851,2025-10-08,244,58,3,0,CB,Kpalimé,3.2,Livrée
852,2025-10-08,132,17,3,0,mobile money,Kpalimé,,En cours
853,2025-10-08,186,61,1,5,carte,Atakpamé,3.0,Livrée
854,2025-10-08,214,34,2,0,Carte bancaire,Lomé,,En cours
855,2025-10-09,133,38,2,5,Mobile_Money,Kpalimé,2.4,Livrée
856,2025-10-09,121,45,2,15,Mobile_Money,Dapaong,6.0,Livrée
857,09/10/2025,70,2,2,15,Mobile_Money,Atakpamé,5.6,Livrée
858,2025-10-09,112,32,1,10,Mobile Money,Lomé,,En cours
859,2025-10-09,144,89,1,20,Mobile_Money,Kara,3.4,Livrée
860,2025-10-10,161,38,1,10,CB,Kpalimé,2.7,Livrée
861,2025-10-10,137,37,2,5,Paiement à la livraison,Kpalimé,5.1,Annulée
862,2025-10-10,21,14,1,0,Mobile_Money,Dapaong,8.4,Livrée
863,2025-10-10,111,36,1,0,Mobile Money,Dapaong,4.4,Livrée
864,2025-10-11,120,34,1,0,Mobile_Money,Lomé,1.3,Livrée
865,2025-10-11,204,70,3,0,CB,Kara,2.6,Livrée
866,2025-10-11,110,78,3,15,Mobile Money,Dapaong,6.8,Livrée
867,2025-10-12,4,67,2,0,Mobile_Money,Lomé,1.8,Livrée
868,12/10/2025,103,72,2,0,Mobile Money,Lomé,1.3,Livrée
869,2025-10-12,54,6,1,0,Carte bancaire,Sokodé,4.7,Livrée
870,2025-10-12,65,86,1,10,Paiement à la livraison,Dapaong,7.0,Livrée
871,12/10/2025,218,23,1,5,MOMO,Atakpamé,2.3,Livrée
872,2025-10-12,111,31,1,0,carte,Atakpamé,4.4,Livrée
873,2025-10-12,212,80,1,10,Mobile Money,Kpalimé,1.0,Livrée
874,2025-10-12,67,58,2,0,Carte bancaire,Atakpamé,1.8,Livrée
875,2025-10-13,115,18,2,10,MOMO,Kpalimé,2.3,Annulée
876,2025-10-13,105,9,2,10,mobile money,Kara,5.0,Livrée
877,2025-10-14,260,68,2,0,mobile money,Lomé,2.7,Livrée
878,2025-10-14,164,7,1,0,Mobile_Money,Kara,5.0,Livrée
879,14/10/2025,55,22,1,0,Mobile_Money,Dapaong,,En cours
880,2025-10-15,140,69,1,5,MOMO,Dapaong,6.1,Livrée
881,2025-10-15,245,11,3,0,Mobile_Money,Dapaong,,En cours
882,2025-10-15,185,89,2,10,cash,Lomé,2.6,Livrée
883,2025-10-16,135,79,1,0,MOMO,Dapaong,5.0,Livrée
884,2025-10-16,89,90,1,20,MOMO,Kara,4.3,Livrée
885,17/10/2025,76,80,2,5,cash,Kara,3.3,Retournée
886,2025-10-17,223,60,3,5,Mobile_Money,Dapaong,4.0,Livrée
887,2025-10-17,147,46,2,0,MOMO,Kara,,En cours
888,2025-10-17,191,87,1,5,carte,Dapaong,,En cours
889,2025-10-18,116,54,1,0,cash,Atakpamé,3.6,Annulée
890,2025-10-18,132,78,2,0,Paiement à la livraison,Kpalimé,2.8,Livrée
891,2025-10-18,192,33,1,15,MOMO,Kara,3.3,Livrée
892,2025-10-18,79,8888,2,15,Mobile_Money,Lomé,1.1,Livrée
893,19/10/2025,86,34,1,10,carte,Kpalimé,3.0,Livrée
894,2025-10-19,94,34,1,0,Carte bancaire,Lomé,2.0,Livrée
895,2025-10-20,78,32,2,5,Mobile Money,Lomé,1.5,Livrée
896,2025-10-20,145,71,3,5,Mobile_Money,Sokodé,4.8,Livrée
897,2025-10-20,251,64,3,5,Cash a la livraison,Kpalimé,4.4,Livrée
898,2025-10-21,221,78,1,0,Mobile Money,Kara,4.5,Livrée
899,2025-10-21,91,33,1,0,MOMO,Lomé,1.9,Livrée
900,21/10/2025,4,74,3,10,Mobile_Money,Kara,5.2,Livrée
901,2025-10-22,103,56,2,0,Mobile Money,Kpalimé,5.0,Livrée
902,2025-10-22,118,52,2,0,Mobile Money,Kara,1.9,Livrée
903,2025-10-22,214,56,3,0,Mobile_Money,Atakpamé,2.2,Livrée
904,2025-10-22,220,82,1,0,mobile money,Lomé,1.5,Annulée
905,2025-10-22,153,75,2,10,Mobile_Money,Sokodé,5.3,Livrée
906,2025-10-22,160,11,3,0,Mobile Money,Lomé,3.9,Livrée
907,2025-10-22,39,2,2,5,cash,Kara,5.6,Livrée
908,23/10/2025,46,35,1,0,Mobile_Money,Kara,3.0,Livrée
909,2025-10-23,199,2,2,0,Mobile Money,Sokodé,4.3,Livrée
910,2025-10-23,243,31,1,5,Cash a la livraison,Dapaong,4.8,Livrée
911,2025-10-24,50,82,2,20,Mobile_Money,Dapaong,6.4,Livrée
912,2025-10-24,174,80,1,20,Mobile Money,Lomé,1.3,Livrée
913,2025-10-24,152,27,3,5,Mobile Money,Atakpamé,3.6,Livrée
914,24/10/2025,11,63,3,5,carte,Kara,2.9,Livrée
915,25/10/2025,232,71,1,0,Mobile Money,Sokodé,5.9,Livrée
916,25/10/2025,17,46,3,0,mobile money,Dapaong,7.0,Livrée
917,2025-10-25,228,88,2,0,Paiement à la livraison,Atakpamé,,En cours
918,2025-10-25,52,77,2,15,Mobile_Money,Kpalimé,,En cours
919,2025-10-26,192,66,3,0,MOMO,Dapaong,7.5,Livrée
920,2025-10-26,160,66,2,5,Mobile Money,Atakpamé,3.4,Livrée
921,2025-10-26,8,14,1,0,Paiement à la livraison,Sokodé,4.8,Annulée
922,2025-10-26,170,86,2,5,mobile money,Dapaong,5.9,Annulée
923,2025-10-26,251,26,2,5,Carte bancaire,Kara,3.2,Livrée
924,2025-10-26,62,8,2,5,MOMO,Atakpamé,3.6,Livrée
925,27/10/2025,31,11,2,10,carte,Sokodé,5.0,Livrée
926,2025-10-27,195,20,1,10,Cash a la livraison,Dapaong,5.8,Livrée
927,2025-10-28,98,53,1,10,MOMO,Kara,5.2,Livrée
928,2025-10-28,57,79,1,10,Mobile_Money,Kara,,En cours
929,2025-10-28,230,70,1,0,Mobile_Money,Kara,4.3,Annulée
930,2025-10-28,213,55,2,10,Carte bancaire,Sokodé,2.9,Livrée
931,2025-10-30,11,35,2,10,Mobile Money,Kara,3.6,Livrée
932,31/10/2025,260,48,1,0,Mobile Money,Atakpamé,4.6,Livrée
933,2025-10-31,257,67,2,0,Carte bancaire,Atakpamé,2.5,Livrée
934,2025-10-31,47,6,2,5,Mobile_Money,Kara,5.2,Livrée
935,2025-11-01,128,32,1,0,mobile money,Kpalimé,2.8,Livrée
936,2025-11-01,125,29,1,5,Mobile Money,Kpalimé,,En cours
937,2025-11-01,241,71,2,0,Paiement à la livraison,Kara,4.8,Livrée
938,2025-11-01,164,67,2,10,mobile money,Sokodé,5.6,Livrée
939,2025-11-01,139,86,1,0,MOMO,Lomé,3.3,Livrée
940,2025-11-02,88,29,2,10,Paiement à la livraison,Dapaong,3.5,Livrée
941,02/11/2025,103,59,2,0,cash,Sokodé,2.5,Annulée
942,2025-11-02,15,19,3,5,mobile money,Lomé,1.0,Retournée
943,2025-11-02,245,47,2,5,mobile money,Sokodé,6.8,Livrée
944,2025-11-03,140,85,1,15,Mobile_Money,Kpalimé,3.8,Livrée
945,2025-11-03,34,57,3,0,MOMO,Lomé,2.0,Livrée
946,2025-11-03,107,42,1,0,Cash a la livraison,Dapaong,3.6,Livrée
947,2025-11-03,11,85,1,0,Mobile Money,Dapaong,4.2,Livrée
948,03/11/2025,185,56,1,0,mobile money,Kpalimé,1.0,Livrée
949,2025-11-03,173,54,1,0,Mobile_Money,Lomé,1.0,Livrée
950,03/11/2025,225,45,1,0,CB,Kpalimé,5.4,Livrée
951,2025-11-04,67,48,1,0,mobile money,Kpalimé,3.5,Livrée
952,04/11/2025,34,62,1,10,Mobile Money,Atakpamé,2.8,Livrée
953,2025-11-04,220,29,3,0,CB,Sokodé,4.0,Livrée
954,2025-11-04,194,61,1,20,MOMO,Kara,6.9,Livrée
955,04/11/2025,125,58,2,5,mobile money,Kara,4.0,Livrée
956,2025-11-04,107,33,3,0,mobile money,Atakpamé,3.9,Livrée
957,2025-11-05,80,49,1,20,carte,Lomé,2.4,Livrée
958,2025-11-05,236,66,2,5,Mobile_Money,Kara,4.2,Livrée
959,2025-11-05,238,6,1,5,mobile money,Dapaong,5.8,Annulée
960,2025-11-05,171,52,3,0,MOMO,Kpalimé,3.5,Livrée
961,2025-11-05,233,49,1,10,MOMO,Atakpamé,2.6,Livrée
962,2025-11-06,192,84,2,5,MOMO,Atakpamé,5.1,Livrée
963,2025-11-06,23,28,3,10,mobile money,Kara,3.7,Livrée
964,2025-11-06,87,17,1,5,Mobile_Money,Dapaong,,En cours
965,2025-11-06,178,10,1,5,Mobile_Money,Dapaong,5.8,Livrée
966,2025-11-06,166,40,1,0,mobile money,Kpalimé,1.9,Livrée
967,2025-11-07,68,29,1,5,Cash a la livraison,Atakpamé,4.5,Livrée
968,2025-11-07,43,8,2,0,Mobile Money,Sokodé,5.6,Livrée
969,08/11/2025,41,64,2,5,Carte bancaire,Kpalimé,3.9,Livrée
970,2025-11-08,131,14,1,10,mobile money,Sokodé,5.1,Livrée
971,2025-11-09,224,63,1,20,Mobile_Money,Atakpamé,4.0,Livrée
972,2025-11-09,73,59,2,0,Mobile_Money,Sokodé,3.8,Livrée
973,2025-11-09,55,22,2,15,Mobile_Money,Kara,1.0,Livrée
974,2025-11-09,180,85,1,0,Paiement à la livraison,Sokodé,4.0,Livrée
975,2025-11-09,214,63,1,0,MOMO,Sokodé,4.5,Livrée
976,2025-11-09,118,89,1,0,mobile money,Sokodé,5.9,Retournée
977,2025-11-10,74,24,2,10,Carte bancaire,Kara,3.1,Livrée
978,2025-11-10,44,76,2,0,Mobile_Money,Kpalimé,2.2,Livrée
979,2025-11-10,221,10,2,5,Mobile_Money,Kara,4.3,Livrée
980,2025-11-10,132,26,1,0,Mobile Money,Sokodé,4.8,Livrée
981,10/11/2025,49,11,3,0,cash,Kara,4.5,Livrée
982,2025-11-10,95,87,2,0,CB,Sokodé,4.2,Livrée
983,10/11/2025,210,1,2,0,Mobile Money,Sokodé,5.7,Livrée
984,2025-11-10,204,6,1,0,mobile money,Kara,5.1,Livrée
985,2025-11-10,22,76,1,0,CB,Dapaong,6.5,Livrée
986,2025-11-11,249,30,1,0,Cash a la livraison,Atakpamé,1.8,Livrée
987,2025-11-11,160,8,3,0,Mobile Money,Kpalimé,4.3,Livrée
988,2025-11-11,118,89,2,5,MOMO,Kpalimé,2.8,Retournée
989,2025-11-11,72,20,2,5,Carte bancaire,Atakpamé,2.3,Livrée
990,2025-11-12,165,53,2,0,Mobile_Money,Dapaong,6.4,Livrée
991,2025-11-12,126,66,3,10,MOMO,Sokodé,,En cours
992,2025-11-12,100,26,2,0,MOMO,Sokodé,5.2,Livrée
993,12/11/2025,58,53,2,0,Mobile Money,Atakpamé,3.2,Livrée
994,2025-11-12,100,11,1,0,Mobile Money,Lomé,1.3,Livrée
995,2025-11-12,237,41,1,0,Mobile_Money,Kara,3.1,Livrée
996,2025-11-13,97,10,2,5,mobile money,Lomé,,En cours
997,2025-11-13,101,8,1,20,MOMO,Sokodé,4.5,Annulée
998,2025-11-13,9,7,1,15,Mobile Money,Dapaong,4.3,Livrée
999,2025-11-13,176,81,1,5,Paiement à la livraison,Kpalimé,3.3,Livrée
1000,2025-11-13,215,31,2,0,MOMO,Kpalimé,3.3,Livrée
1001,2025-11-13,226,89,3,5,MOMO,Kara,5.3,Livrée
1002,2025-11-13,104,61,2,5,Mobile_Money,Lomé,1.5,Livrée
1003,14/11/2025,136,35,1,0,MOMO,Sokodé,4.0,Livrée
1004,14/11/2025,168,57,2,10,MOMO,Dapaong,6.2,Livrée
1005,2025-11-14,153,13,1,0,Mobile_Money,Kpalimé,2.0,Livrée
1006,2025-11-14,54,18,2,0,MOMO,Kara,5.0,Livrée
1007,2025-11-15,238,39,2,0,cash,Kpalimé,3.5,Livrée
1008,15/11/2025,125,30,1,15,Mobile_Money,Kpalimé,2.4,Livrée
1009,2025-11-15,163,61,1,5,MOMO,Dapaong,,En cours
1010,2025-11-16,179,11,1,0,carte,Sokodé,4.2,Livrée
1011,2025-11-16,136,88,1,5,Mobile Money,Dapaong,5.2,Livrée
1012,2025-11-16,1,21,1,0,cash,Sokodé,5.6,Livrée
1013,16/11/2025,35,69,2,0,MOMO,Lomé,1.6,Livrée
1014,2025-11-16,246,37,3,0,Mobile Money,Dapaong,6.6,Livrée
1015,2025-11-16,69,13,1,0,Mobile Money,Atakpamé,3.9,Livrée
1016,2025-11-16,198,62,3,0,carte,Dapaong,4.3,Retournée
1017,2025-11-16,229,88,2,5,mobile money,Kara,,En cours
1018,2025-11-16,124,50,3,0,carte,Kpalimé,4.4,Livrée
1019,2025-11-17,176,81,2,5,MOMO,Atakpamé,4.3,Livrée
1020,2025-11-17,112,3,1,15,Mobile_Money,Kara,3.5,Retournée
1021,2025-11-18,208,68,1,0,mobile money,Atakpamé,4.8,Annulée
1022,18/11/2025,234,21,1,15,MOMO,Kpalimé,3.8,Livrée
1023,2025-11-18,103,1,3,0,Cash a la livraison,Kara,4.3,Annulée
1024,2025-11-18,142,58,1,0,MOMO,Dapaong,5.4,Livrée
1025,2025-11-18,155,63,2,0,Mobile_Money,Kpalimé,2.4,Livrée
1026,2025-11-18,242,9,2,0,carte,Kara,3.7,Livrée
1027,2025-11-18,250,45,1,0,carte,Kpalimé,3.8,Livrée
1028,2025-11-18,108,8,1,15,mobile money,Atakpamé,3.4,Livrée
1029,2025-11-19,136,20,2,10,Mobile Money,Kpalimé,2.7,Livrée
1030,19/11/2025,187,68,2,10,Mobile_Money,Sokodé,4.2,Annulée
1031,2025-11-19,67,35,1,5,MOMO,Lomé,4.5,Livrée
1032,2025-11-19,65,45,1,10,mobile money,Kpalimé,2.5,Livrée
1033,2025-11-19,65,2,2,0,Cash a la livraison,Kara,4.3,Livrée
1034,2025-11-19,117,41,1,0,mobile money,Lomé,2.5,Livrée
1035,2025-11-20,7,53,1,0,CB,Dapaong,4.4,Livrée
1036,2025-11-20,229,31,2,0,Mobile Money,Atakpamé,2.5,Livrée
1037,2025-11-20,137,58,1,0,CB,Kara,4.9,Livrée
1038,2025-11-20,81,22,1,5,MOMO,Atakpamé,3.4,Livrée
1039,2025-11-20,242,15,1,5,MOMO,Sokodé,,En cours
1040,2025-11-20,201,60,3,0,MOMO,Dapaong,6.3,Annulée
1041,2025-11-21,5,48,1,10,MOMO,Kara,4.4,Livrée
1042,2025-11-21,86,86,3,0,MOMO,Kara,5.3,Livrée
1043,2025-11-22,180,67,1,0,Cash a la livraison,Atakpamé,4.4,Livrée
1044,2025-11-22,213,80,1,10,Carte bancaire,Dapaong,5.8,Livrée
1045,2025-11-22,114,77,3,15,Mobile_Money,Dapaong,4.9,Livrée
1046,22/11/2025,32,83,1,0,Paiement à la livraison,Kpalimé,2.4,Livrée
1047,2025-11-23,115,88,2,5,Mobile_Money,Kara,6.0,Livrée
1048,23/11/2025,139,23,3,0,Mobile_Money,Kara,2.1,Livrée
1049,2025-11-23,61,79,2,0,mobile money,Lomé,1.0,Livrée
1050,24/11/2025,121,14,1,0,CB,Sokodé,6.0,Livrée
1051,2025-11-24,50,9,2,0,mobile money,Sokodé,,En cours
1052,2025-11-24,22,84,2,0,Mobile Money,Lomé,2.7,Livrée
1053,2025-11-24,5,6,2,0,CB,Lomé,1.0,Annulée
1054,24/11/2025,260,66,2,0,carte,Sokodé,5.1,Livrée
1055,2025-11-24,112,26,3,10,mobile money,Lomé,2.1,Annulée
1056,2025-11-24,137,53,2,5,Mobile_Money,Dapaong,8.4,Livrée
1057,25/11/2025,124,17,2,0,CB,Kara,3.7,Livrée
1058,2025-11-25,152,20,3,0,mobile money,Dapaong,7.7,Livrée
1059,2025-11-25,214,24,1,10,mobile money,Kpalimé,1.4,Livrée
1060,2025-11-25,10,56,2,0,Cash a la livraison,Lomé,1.7,Livrée
1061,2025-11-25,60,46,1,0,mobile money,Atakpamé,2.6,Livrée
1062,2025-11-25,28,86,2,0,Carte bancaire,Dapaong,5.9,Livrée
1063,2025-11-25,136,30,1,0,MOMO,Lomé,1.0,Retournée
1064,2025-11-25,103,85,1,15,mobile money,Lomé,1.4,Annulée
1065,2025-11-26,83,20,1,0,Mobile Money,Kpalimé,3.8,Livrée
1066,2025-11-26,246,69,2,10,mobile money,Dapaong,4.5,Livrée
1067,2025-11-26,143,82,2,10,CB,Atakpamé,3.5,Livrée
1068,2025-11-26,120,43,1,10,cash,Lomé,1.0,Livrée
1069,2025-11-26,190,66,1,10,mobile money,Sokodé,5.7,Livrée
1070,2025-11-26,12,19,1,0,Paiement à la livraison,Lomé,2.0,Annulée
1071,2025-11-26,234,40,1,0,Mobile_Money,Dapaong,3.5,Livrée
1072,2025-11-26,190,39,2,20,Mobile_Money,Sokodé,4.2,Livrée
1073,2025-11-26,249,59,3,0,MOMO,Lomé,1.7,Livrée
1074,2025-11-27,188,5,3,0,Cash a la livraison,Kpalimé,3.7,Livrée
1075,2025-11-27,156,66,3,0,MOMO,Kpalimé,3.7,Annulée
1076,2025-11-27,14,45,1,0,Carte bancaire,Kara,3.7,Livrée
1077,2025-11-28,160,16,3,0,Mobile Money,Sokodé,,En cours
1078,2025-11-28,140,35,1,0,Mobile_Money,Sokodé,3.9,Livrée
1079,2025-11-29,60,60,3,10,Mobile_Money,Lomé,1.6,Annulée
1080,2025-11-29,213,22,1,5,Mobile_Money,Dapaong,6.0,Livrée
1081,2025-11-29,44,74,3,0,mobile money,Kpalimé,4.3,Livrée
1082,2025-11-29,111,67,2,0,Mobile_Money,Kara,4.2,Livrée
1083,2025-11-29,251,63,3,15,Mobile_Money,Kara,3.5,Livrée
1084,2025-11-29,14,11,1,15,MOMO,Kpalimé,2.2,Livrée
1085,2025-11-29,157,52,3,0,Carte bancaire,Kara,3.1,Annulée
1086,2025-11-29,148,86,2,0,Mobile_Money,Atakpamé,3.8,Livrée
1087,2025-11-29,8,9,2,0,Mobile Money,Atakpamé,4.4,Livrée
1088,2025-11-30,134,30,2,0,Mobile_Money,Kara,4.2,Retournée
1089,2025-11-30,113,79,2,10,Cash a la livraison,Dapaong,,En cours
1090,2025-11-30,190,54,2,0,MOMO,Sokodé,,En cours
1091,30/11/2025,184,46,1,0,cash,Sokodé,1.9,Livrée
1092,2025-11-30,185,36,1,0,Mobile_Money,Atakpamé,3.8,Livrée
1093,30/11/2025,46,23,1,10,CB,Dapaong,5.6,Livrée
1094,2025-11-30,92,81,3,0,Mobile_Money,Lomé,2.8,Livrée
1095,2025-12-01,5,44,1,20,Mobile_Money,Dapaong,5.9,Livrée
1096,2025-12-01,174,45,1,0,Carte bancaire,Kara,2.4,Livrée
1097,2025-12-01,217,39,3,0,cash,Dapaong,8.0,Livrée
1098,2025-12-02,72,13,2,5,MOMO,Kpalimé,1.0,Annulée
1099,2025-12-02,28,64,2,0,Paiement à la livraison,Sokodé,4.6,Livrée
1100,2025-12-02,15,78,1,5,cash,Atakpamé,4.4,Livrée
1101,2025-12-02,206,70,1,0,CB,Kara,5.1,Livrée
1102,2025-12-03,160,73,1,0,Cash a la livraison,Sokodé,5.0,Retournée
1103,2025-12-03,12,81,2,0,Mobile_Money,Sokodé,5.5,Livrée
1104,2025-12-03,54,27,1,0,Mobile Money,Dapaong,3.6,Livrée
1105,2025-12-03,8,26,2,5,MOMO,Kara,1.7,Livrée
1106,2025-12-04,114,44,2,5,mobile money,Dapaong,6.9,Livrée
1107,2025-12-04,239,35,1,0,mobile money,Kpalimé,2.6,Livrée
1108,2025-12-04,35,68,2,15,carte,Lomé,,En cours
1109,2025-12-04,208,41,1,5,CB,Atakpamé,3.2,Livrée
