student_id,course_id,note
ETU1184,DATA101,13.28
ETU1184,ALG101,10.44
ETU1184,ELEC101,12.14
ETU1184,GEST101,13.09
ETU1184,PROJ101,12.86
ETU1185,MAT101,10.07
ETU1185,PHY101,11.78
ETU1185,PROG101,10.89
ETU1185,STAT101,16.01
ETU1185,ANG101,13.81
ETU1185,DATA101,12.92
ETU1185,ALG101,11.12
ETU1185,ELEC101,10.27
ETU1185,GEST101,8.71
ETU1185,PROJ101,11.35
ETU1186,MAT101,9.57
ETU1186,PHY101,9.25
ETU1186,PROG101,11.24
ETU1186,STAT101,15.84
ETU1186,ANG101,17.02
ETU1186,DATA101,12.29
ETU1186,ALG101,10.23
ETU1186,ELEC101,11.87
ETU1186,GEST101,15.6
ETU1186,PROJ101,16.63
ETU1187,MAT101,14.01
ETU1187,PHY101,14.07
ETU1187,PROG101,14.86
ETU1187,STAT101,10.61
ETU1187,ANG101,12.33
ETU1187,DATA101,17.98
ETU1187,ALG101,14.2
ETU1187,ELEC101,9.19
ETU1187,GEST101,15.7
ETU1187,PROJ101,13.28
ETU1188,MAT101,15.78
ETU1188,PHY101,15.22
ETU1188,PROG101,15.54
ETU1188,STAT101,14.21
ETU1188,ANG101,17.82
ETU1188,DATA101,17.37
ETU1188,ALG101,11.87
ETU1188,ELEC101,14.61
ETU1188,GEST101,13.54
ETU1188,PROJ101,12.99
ETU1189,MAT101,13.93
ETU1189,PHY101,12.23
ETU1189,PROG101,12.15
ETU1189,STAT101,9.51
ETU1189,ANG101,15.51
ETU1189,DATA101,17.05
ETU1189,ALG101,9.16
ETU1189,ELEC101,8.33
ETU1189,GEST101,12.1
ETU1189,PROJ101,13.93
ETU1190,MAT101,14.06
ETU1190,PHY101,20.0
ETU1190,PROG101,15.82
ETU1190,STAT101,13.87
ETU1190,ANG101,
ETU1190,DATA101,19.44
ETU1190,ALG101,14.77
ETU1190,ELEC101,17.51
ETU1190,GEST101,12.48
ETU1190,PROJ101,18.66
ETU1191,MAT101,10.16
ETU1191,PHY101,13.14
ETU1191,PROG101,10.85
ETU1191,STAT101,11.21
ETU1191,ANG101,11.06
ETU1191,DATA101,14.28
ETU1191,ALG101,14.03
ETU1191,ELEC101,10.02
ETU1191,GEST101,9.9
ETU1191,PROJ101,16.27
ETU1192,MAT101,11.5
ETU1192,PHY101,12.2
ETU1192,PROG101,11.62
ETU1192,STAT101,14.61
ETU1192,ANG101,15.86
ETU1192,DATA101,16.91
ETU1192,ALG101,15.37
ETU1192,ELEC101,14.8
ETU1192,GEST101,13.89
ETU1192,PROJ101,14.03
ETU1193,MAT101,13.37
ETU1193,PHY101,11.36
ETU1193,PROG101,15.04
ETU1193,STAT101,10.19
ETU1193,ANG101,9.87
ETU1193,DATA101,13.9
ETU1193,ALG101,11.03
ETU1193,ELEC101,9.41
ETU1193,GEST101,17.83
ETU1193,PROJ101,13.57
ETU1194,MAT101,9.08
ETU1194,PHY101,10.2
ETU1194,PROG101,11.96
ETU1194,STAT101,13.26
ETU1194,ANG101,12.01
ETU1194,DATA101,12.33
ETU1194,ALG101,12.63
ETU1194,ELEC101,12.62
ETU1194,GEST101,12.88
ETU1194,PROJ101,17.23
ETU1195,MAT101,10.77
ETU1195,PHY101,10.35
ETU1195,PROG101,11.27
ETU1195,STAT101,12.01
ETU1195,ANG101,11.23
ETU1195,DATA101,8.02
ETU1195,ALG101,10.36
ETU1195,ELEC101,10.23
ETU1195,GEST101,13.27
ETU1195,PROJ101,8.63
ETU1196,MAT101,11.2
ETU1196,PHY101,12.82
ETU1196,PROG101,15.07
ETU1196,STAT101,10.72
ETU1196,ANG101,12.31
ETU1196,DATA101,15.68
ETU1196,ALG101,10.69
ETU1196,ELEC101,11.03
ETU1196,GEST101,16.23
ETU1196,PROJ101,15.93
ETU1197,MAT101,
ETU1197,PHY101,18.15
ETU1197,PROG101,18.72
ETU1197,STAT101,17.46
ETU1197,ANG101,18.1
ETU1197,DATA101,19.16
ETU1197,ALG101,15.22
ETU1197,ELEC101,18.14
ETU1197,GEST101,19.02
ETU1197,PROJ101,19.57
ETU1198,MAT101,8.34
ETU1198,PHY101,12.77
ETU1198,PROG101,9.62
ETU1198,STAT101,9.52
ETU1198,ANG101,11.4
ETU1198,DATA101,12.33
ETU1198,ALG101,10.93
ETU1198,ELEC101,6.86
ETU1198,GEST101,11.43
ETU1198,PROJ101,12.0
ETU1199,MAT101,14.29
ETU1199,PHY101,10.47
ETU1199,PROG101,13.19
ETU1199,STAT101,17.57
ETU1199,ANG101,15.36
ETU1199,DATA101,10.2
ETU1199,ALG101,13.18
ETU1199,ELEC101,12.13
ETU1199,GEST101,11.9
ETU1199,PROJ101,14.61
ETU1200,MAT101,8.03
ETU1200,PHY101,8.47
ETU1200,PROG101,10.44
ETU1200,STAT101,9.56
ETU1200,ANG101,12.91
ETU1200,DATA101,10.79
ETU1200,ALG101,9.26
ETU1200,ELEC101,12.28
ETU1200,GEST101,12.53
ETU1200,PROJ101,8.81
ETU1201,MAT101,7.06
ETU1201,PHY101,8.67
ETU1201,PROG101,8.01
ETU1201,STAT101,12.28
ETU1201,ANG101,10.26
ETU1201,DATA101,11.84
ETU1201,ALG101,14.46
ETU1201,ELEC101,11.29
ETU1201,GEST101,7.33
ETU1201,PROJ101,10.44
ETU1202,MAT101,14.82
ETU1202,PHY101,15.52
ETU1202,PROG101,17.83
ETU1202,STAT101,20.0
ETU1202,ANG101,20.0
ETU1202,DATA101,15.94
ETU1202,ALG101,15.31
ETU1202,ELEC101,18.27
ETU1202,GEST101,16.45
ETU1202,PROJ101,15.68
ETU1203,MAT101,11.53
ETU1203,PHY101,9.85
ETU1203,PROG101,7.25
ETU1203,STAT101,9.15
ETU1203,ANG101,8.39
ETU1203,DATA101,5.34
ETU1203,ALG101,13.53
ETU1203,ELEC101,9.55
ETU1203,GEST101,10.12
ETU1203,PROJ101,10.07
ETU1204,MAT101,10.04
ETU1204,PHY101,8.66
ETU1204,PROG101,8.72
ETU1204,STAT101,9.38
ETU1204,ANG101,14.47
ETU1204,DATA101,12.8
ETU1204,ALG101,
ETU1204,ELEC101,13.91
ETU1204,GEST101,11.07
ETU1204,PROJ101,10.02
ETU1205,MAT101,7.87
ETU1205,PHY101,10.16
ETU1205,PROG101,10.66
ETU1205,STAT101,5.92
ETU1205,ANG101,6.24
ETU1205,DATA101,7.16
ETU1205,ALG101,8.42
ETU1205,ELEC101,8.59
ETU1205,GEST101,10.81
ETU1205,PROJ101,9.08
ETU1206,MAT101,9.71
ETU1206,PHY101,9.26
ETU1206,PROG101,12.15
ETU1206,STAT101,11.29
ETU1206,ANG101,9.21
ETU1206,DATA101,11.51
ETU1206,ALG101,11.5
ETU1206,ELEC101,11.28
ETU1206,GEST101,11.13
ETU1206,PROJ101,11.42
ETU1207,MAT101,6.74
ETU1207,PHY101,6.66
ETU1207,PROG101,11.18
ETU1207,STAT101,7.32
ETU1207,ANG101,
ETU1207,DATA101,8.31
ETU1207,ALG101,8.63
ETU1207,ELEC101,8.71
ETU1207,GEST101,5.99
ETU1207,PROJ101,11.53
ETU1208,MAT101,14.43
ETU1208,PHY101,15.57
ETU1208,PROG101,10.85
ETU1208,STAT101,15.48
ETU1208,ANG101,12.28
ETU1208,DATA101,13.16
ETU1208,ALG101,14.7
ETU1208,ELEC101,10.4
ETU1208,GEST101,13.02
ETU1208,PROJ101,11.72
ETU1209,MAT101,19.0
ETU1209,PHY101,15.54
ETU1209,PROG101,18.23
ETU1209,STAT101,18.65
ETU1209,ANG101,19.63
ETU1209,DATA101,18.73
ETU1209,ALG101,18.13
ETU1209,ELEC101,14.6
ETU1209,GEST101,18.22
ETU1209,PROJ101,19.51
ETU1210,MAT101,10.52
ETU1210,PHY101,9.8
ETU1210,PROG101,9.64
ETU1210,STAT101,11.23
ETU1210,ANG101,12.81
ETU1210,DATA101,10.28
ETU1210,ALG101,12.61
ETU1210,ELEC101,13.27
ETU1210,GEST101,11.62
ETU1210,PROJ101,10.36
ETU1211,MAT101,4.6
ETU1211,PHY101,6.05
ETU1211,PROG101,7.59
ETU1211,STAT101,4.8
ETU1211,ANG101,7.79
ETU1211,DATA101,9.71
ETU1211,ALG101,3.0
ETU1211,ELEC101,6.97
ETU1211,GEST101,7.03
ETU1211,PROJ101,8.55
ETU1212,MAT101,16.9
ETU1212,PHY101,13.23
ETU1212,PROG101,13.93
ETU1212,STAT101,15.3
ETU1212,ANG101,15.75
ETU1212,DATA101,14.65
ETU1212,ALG101,14.52
ETU1212,ELEC101,15.98
ETU1212,GEST101,16.64
ETU1212,PROJ101,14.69
ETU1213,MAT101,12.53
ETU1213,PHY101,8.09
ETU1213,PROG101,10.31
ETU1213,STAT101,10.14
ETU1213,ANG101,10.27
ETU1213,DATA101,13.06
ETU1213,ALG101,8.87
ETU1213,ELEC101,8.94
ETU1213,GEST101,12.73
ETU1213,PROJ101,10.07
ETU1214,MAT101,12.14
ETU1214,PHY101,14.64
ETU1214,PROG101,13.35
ETU1214,STAT101,12.74
ETU1214,ANG101,12.05
ETU1214,DATA101,11.57
ETU1214,ALG101,11.09
ETU1214,ELEC101,17.92
ETU1214,GEST101,12.09
ETU1214,PROJ101,14.2
ETU1215,MAT101,10.33
ETU1215,PHY101,11.53
ETU1215,PROG101,12.75
ETU1215,STAT101,9.29
ETU1215,ANG101,12.23
ETU1215,DATA101,11.07
ETU1215,ALG101,10.81
ETU1215,ELEC101,10.68
ETU1215,GEST101,12.61
ETU1215,PROJ101,11.0
ETU1216,MAT101,12.1
ETU1216,PHY101,13.15
ETU1216,PROG101,9.63
ETU1216,STAT101,14.55
ETU1216,ANG101,10.11
ETU1216,DATA101,10.66
ETU1216,ALG101,9.58
ETU1216,ELEC101,9.58
ETU1216,GEST101,13.04
ETU1216,PROJ101,10.86
ETU1217,MAT101,8.52
ETU1217,PHY101,9.34
ETU1217,PROG101,11.15
ETU1217,STAT101,11.52
ETU1217,ANG101,10.76
ETU1217,DATA101,10.27
ETU1217,ALG101,11.49
ETU1217,ELEC101,11.16
ETU1217,GEST101,13.89
ETU1217,PROJ101,11.21
ETU1218,MAT101,14.32
ETU1218,PHY101,12.69
ETU1218,PROG101,13.01
ETU1218,STAT101,13.36
ETU1218,ANG101,14.83
ETU1218,DATA101,11.56
ETU1218,ALG101,11.1
ETU1218,ELEC101,14.4
ETU1218,GEST101,13.7
ETU1218,PROJ101,15.27
ETU1219,MAT101,11.98
ETU1219,PHY101,10.21
ETU1219,PROG101,12.5
ETU1219,STAT101,11.08
ETU1219,ANG101,12.38
ETU1219,DATA101,13.88
ETU1219,ALG101,10.49
ETU1219,ELEC101,11.87
ETU1219,GEST101,9.07
ETU1219,PROJ101,12.63
ETU1220,MAT101,12.94
ETU1220,PHY101,14.5
ETU1220,PROG101,7.96
ETU1220,STAT101,9.53
ETU1220,ANG101,9.52
ETU1220,DATA101,10.47
ETU1220,ALG101,11.91
ETU1220,ELEC101,12.26
ETU1220,GEST101,13.73
ETU1220,PROJ101,8.69
ETU1221,MAT101,10.8
ETU1221,PHY101,9.22
ETU1221,PROG101,11.03
ETU1221,STAT101,10.08
ETU1221,ANG101,9.46
ETU1221,DATA101,
ETU1221,ALG101,9.43
ETU1221,ELEC101,9.35
ETU1221,GEST101,14.93
ETU1221,PROJ101,9.24
ETU1222,MAT101,8.81
ETU1222,PHY101,9.7
ETU1222,PROG101,11.45
ETU1222,STAT101,8.96
ETU1222,ANG101,10.89
ETU1222,DATA101,10.8
ETU1222,ALG101,7.89
ETU1222,ELEC101,5.97
ETU1222,GEST101,12.32
ETU1222,PROJ101,10.76
ETU1223,MAT101,12.35
ETU1223,PHY101,9.3
ETU1223,PROG101,8.54
ETU1223,STAT101,
ETU1223,ANG101,9.23
ETU1223,DATA101,13.13
ETU1223,ALG101,11.07
ETU1223,ELEC101,11.12
ETU1223,GEST101,16.08
ETU1223,PROJ101,12.48
ETU1224,MAT101,6.75
ETU1224,PHY101,4.92
ETU1224,PROG101,7.93
ETU1224,STAT101,7.23
ETU1224,ANG101,8.15
ETU1224,DATA101,9.47
ETU1224,ALG101,3.71
ETU1224,ELEC101,2.83
ETU1224,GEST101,5.44
ETU1224,PROJ101,8.54
ETU1225,MAT101,11.07
ETU1225,PHY101,4.15
ETU1225,PROG101,11.74
ETU1225,STAT101,13.99
ETU1225,ANG101,10.91
ETU1225,DATA101,14.14
ETU1225,ALG101,
ETU1225,ELEC101,12.84
ETU1225,GEST101,13.78
ETU1225,PROJ101,11.01
ETU1226,MAT101,14.99
ETU1226,PHY101,12.24
ETU1226,PROG101,17.47
ETU1226,STAT101,13.02
ETU1226,ANG101,15.8
ETU1226,DATA101,18.03
ETU1226,ALG101,14.59
ETU1226,ELEC101,12.13
ETU1226,GEST101,11.84
ETU1226,PROJ101,11.75
ETU1227,MAT101,12.97
ETU1227,PHY101,11.58
ETU1227,PROG101,10.4
ETU1227,STAT101,13.86
ETU1227,ANG101,15.03
ETU1227,DATA101,12.64
ETU1227,ALG101,15.29
ETU1227,ELEC101,8.42
ETU1227,GEST101,12.42
ETU1227,PROJ101,14.79
ETU1228,MAT101,10.66
ETU1228,PHY101,14.22
ETU1228,PROG101,15.85
ETU1228,STAT101,8.04
ETU1228,ANG101,17.42
ETU1228,DATA101,14.61
ETU1228,ALG101,11.93
ETU1228,ELEC101,9.66
ETU1228,GEST101,16.01
ETU1228,PROJ101,11.95
ETU1229,MAT101,12.1
ETU1229,PHY101,8.42
ETU1229,PROG101,11.78
ETU1229,STAT101,13.31
ETU1229,ANG101,11.55
ETU1229,DATA101,15.0
ETU1229,ALG101,12.49
ETU1229,ELEC101,8.76
ETU1229,GEST101,9.5
ETU1229,PROJ101,11.05
ETU1230,MAT101,14.19
ETU1230,PHY101,17.35
ETU1230,PROG101,18.81
ETU1230,STAT101,13.49
ETU1230,ANG101,14.63
ETU1230,DATA101,16.65
ETU1230,ALG101,16.04
ETU1230,ELEC101,16.81
ETU1230,GEST101,18.27
ETU1230,PROJ101,14.13
ETU1231,MAT101,10.5
ETU1231,PHY101,14.59
ETU1231,PROG101,14.8
ETU1231,STAT101,9.81
ETU1231,ANG101,11.27
ETU1231,DATA101,11.26
ETU1231,ALG101,14.98
ETU1231,ELEC101,13.17
ETU1231,GEST101,16.03
ETU1231,PROJ101,13.01
ETU1232,MAT101,13.75
ETU1232,PHY101,12.82
ETU1232,PROG101,14.61
ETU1232,STAT101,11.75
ETU1232,ANG101,12.51
ETU1232,DATA101,10.28
ETU1232,ALG101,11.97
ETU1232,ELEC101,14.47
ETU1232,GEST101,16.5
ETU1232,PROJ101,11.59
ETU1233,MAT101,13.56
ETU1233,PHY101,16.75
ETU1233,PROG101,18.09
ETU1233,STAT101,13.24
ETU1233,ANG101,17.63
ETU1233,DATA101,16.52
ETU1233,ALG101,15.72
ETU1233,ELEC101,10.0
ETU1233,GEST101,13.64
ETU1233,PROJ101,14.93
ETU1234,MAT101,12.81
ETU1234,PHY101,12.78
ETU1234,PROG101,17.91
ETU1234,STAT101,12.85
ETU1234,ANG101,15.51
ETU1234,DATA101,14.73
ETU1234,ALG101,13.3
ETU1234,ELEC101,10.7
ETU1234,GEST101,14.58
ETU1234,PROJ101,10.63
ETU1235,MAT101,11.13
ETU1235,PHY101,5.33
ETU1235,PROG101,11.63
ETU1235,STAT101,9.08
ETU1235,ANG101,9.56
ETU1235,DATA101,12.5
ETU1235,ALG101,9.42
ETU1235,ELEC101,9.97
ETU1235,GEST101,7.91
ETU1235,PROJ101,14.78
ETU1236,MAT101,8.02
ETU1236,PHY101,7.72
ETU1236,PROG101,11.0
ETU1236,STAT101,9.12
ETU1236,ANG101,3.99
ETU1236,DATA101,11.87
ETU1236,ALG101,7.23
ETU1236,ELEC101,10.72
ETU1236,GEST101,8.16
ETU1236,PROJ101,8.09
ETU1237,MAT101,13.26
ETU1237,PHY101,16.57
ETU1237,PROG101,15.51
ETU1237,STAT101,13.8
ETU1237,ANG101,14.72
ETU1237,DATA101,13.3
ETU1237,ALG101,15.59
ETU1237,ELEC101,13.8
ETU1237,GEST101,10.58
ETU1237,PROJ101,11.91
ETU1238,MAT101,13.9
ETU1238,PHY101,10.0
ETU1238,PROG101,13.62
ETU1238,STAT101,14.81
ETU1238,ANG101,15.1
ETU1238,DATA101,10.8
ETU1238,ALG101,10.95
ETU1238,ELEC101,13.47
ETU1238,GEST101,18.09
ETU1238,PROJ101,14.07
ETU1239,MAT101,16.01
ETU1239,PHY101,14.74
ETU1239,PROG101,13.44
ETU1239,STAT101,16.34
ETU1239,ANG101,12.13
ETU1239,DATA101,16.66
ETU1239,ALG101,15.37
ETU1239,ELEC101,12.72
ETU1239,GEST101,13.08
ETU1239,PROJ101,14.7
ETU1240,MAT101,7.32
ETU1240,PHY101,7.97
ETU1240,PROG101,8.74
ETU1240,STAT101,7.95
ETU1240,ANG101,6.79
ETU1240,DATA101,
ETU1240,ALG101,11.33
ETU1240,ELEC101,7.51
ETU1240,GEST101,9.51
ETU1240,PROJ101,9.53
ETU1241,MAT101,12.0
ETU1241,PHY101,7.05
ETU1241,PROG101,7.91
ETU1241,STAT101,10.33
ETU1241,ANG101,10.81
ETU1241,DATA101,10.89
ETU1241,ALG101,10.15
ETU1241,ELEC101,10.7
ETU1241,GEST101,7.37
ETU1241,PROJ101,11.41
ETU1242,MAT101,10.77
ETU1242,PHY101,8.06
ETU1242,PROG101,14.18
ETU1242,STAT101,13.66
ETU1242,ANG101,13.93
ETU1242,DATA101,15.3
ETU1242,ALG101,10.99
ETU1242,ELEC101,13.63
ETU1242,GEST101,13.32
ETU1242,PROJ101,13.88
ETU1243,MAT101,7.23
ETU1243,PHY101,12.84
ETU1243,PROG101,12.59
ETU1243,STAT101,12.67
ETU1243,ANG101,10.63
ETU1243,DATA101,12.44
ETU1243,ALG101,10.94
ETU1243,ELEC101,11.8
ETU1243,GEST101,12.74
ETU1243,PROJ101,16.24
ETU1244,MAT101,9.09
ETU1244,PHY101,8.43
ETU1244,PROG101,6.48
ETU1244,STAT101,7.68
ETU1244,ANG101,7.11
ETU1244,DATA101,9.14
ETU1244,ALG101,6.3
ETU1244,ELEC101,5.13
ETU1244,GEST101,8.09
ETU1244,PROJ101,10.5
ETU1245,MAT101,14.39
ETU1245,PHY101,11.02
ETU1245,PROG101,16.27
ETU1245,STAT101,10.71
ETU1245,ANG101,12.47
ETU1245,DATA101,14.92
ETU1245,ALG101,8.35
ETU1245,ELEC101,12.1
ETU1245,GEST101,12.85
ETU1245,PROJ101,17.32
ETU1246,MAT101,4.26
ETU1246,PHY101,4.17
ETU1246,PROG101,10.97
ETU1246,STAT101,6.18
ETU1246,ANG101,10.39
ETU1246,DATA101,6.35
ETU1246,ALG101,5.3
ETU1246,ELEC101,8.81
ETU1246,GEST101,12.08
ETU1246,PROJ101,10.79
ETU1247,MAT101,7.78
ETU1247,PHY101,8.47
ETU1247,PROG101,7.61
ETU1247,STAT101,7.52
ETU1247,ANG101,8.63
ETU1247,DATA101,8.76
ETU1247,ALG101,9.3
ETU1247,ELEC101,4.0
ETU1247,GEST101,10.06
ETU1247,PROJ101,11.95
ETU1248,MAT101,15.18
ETU1248,PHY101,15.8
ETU1248,PROG101,17.15
ETU1248,STAT101,14.09
ETU1248,ANG101,15.98
ETU1248,DATA101,20.0
ETU1248,ALG101,13.83
ETU1248,ELEC101,16.03
ETU1248,GEST101,13.37
ETU1248,PROJ101,18.11
ETU1249,MAT101,14.53
ETU1249,PHY101,15.83
ETU1249,PROG101,13.78
ETU1249,STAT101,13.11
ETU1249,ANG101,17.42
ETU1249,DATA101,16.76
ETU1249,ALG101,15.83
ETU1249,ELEC101,16.75
ETU1249,GEST101,19.56
ETU1249,PROJ101,15.62
ETU1250,MAT101,7.78
ETU1250,PHY101,5.0
ETU1250,PROG101,5.11
ETU1250,STAT101,8.77
ETU1250,ANG101,7.47
ETU1250,DATA101,8.93
ETU1250,ALG101,8.76
ETU1250,ELEC101,4.51
ETU1250,GEST101,10.07
ETU1250,PROJ101,11.94
ETU1251,MAT101,11.65
ETU1251,PHY101,8.16
ETU1251,PROG101,11.0
ETU1251,STAT101,10.83
ETU1251,ANG101,11.62
ETU1251,DATA101,8.5
ETU1251,ALG101,8.96
ETU1251,ELEC101,9.74
ETU1251,GEST101,12.03
ETU1251,PROJ101,10.84
ETU1252,MAT101,6.38
ETU1252,PHY101,7.18
ETU1252,PROG101,11.03
ETU1252,STAT101,15.23
ETU1252,ANG101,13.66
ETU1252,DATA101,12.54
ETU1252,ALG101,9.9
ETU1252,ELEC101,10.22
ETU1252,GEST101,8.55
ETU1252,PROJ101,11.16
ETU1253,MAT101,16.57
ETU1253,PHY101,15.98
ETU1253,PROG101,15.24
ETU1253,STAT101,15.91
ETU1253,ANG101,17.45
ETU1253,DATA101,15.45
ETU1253,ALG101,17.0
ETU1253,ELEC101,16.04
ETU1253,GEST101,16.21
ETU1253,PROJ101,14.91
ETU1254,MAT101,8.96
ETU1254,PHY101,8.52
ETU1254,PROG101,9.33
ETU1254,STAT101,6.96
ETU1254,ANG101,14.33
ETU1254,DATA101,13.5
ETU1254,ALG101,9.82
ETU1254,ELEC101,10.2
ETU1254,GEST101,12.05
ETU1254,PROJ101,11.25
ETU1255,MAT101,10.59
ETU1255,PHY101,10.89
ETU1255,PROG101,10.99
ETU1255,STAT101,11.87
ETU1255,ANG101,10.1
ETU1255,DATA101,10.72
ETU1255,ALG101,15.89
ETU1255,ELEC101,11.87
ETU1255,GEST101,11.54
ETU1255,PROJ101,9.64
ETU1256,MAT101,15.29
ETU1256,PHY101,16.88
ETU1256,PROG101,17.4
ETU1256,STAT101,11.83
ETU1256,ANG101,13.53
ETU1256,DATA101,12.91
ETU1256,ALG101,16.4
ETU1256,ELEC101,11.94
ETU1256,GEST101,14.42
ETU1256,PROJ101,16.49
ETU1257,MAT101,12.55
ETU1257,PHY101,11.0
ETU1257,PROG101,10.34
ETU1257,STAT101,12.2
ETU1257,ANG101,16.06
ETU1257,DATA101,11.11
ETU1257,ALG101,7.8
ETU1257,ELEC101,8.09
ETU1257,GEST101,9.47
ETU1257,PROJ101,10.28
ETU1258,MAT101,12.35
ETU1258,PHY101,13.33
ETU1258,PROG101,10.87
ETU1258,STAT101,10.79
ETU1258,ANG101,15.79
ETU1258,DATA101,12.79
ETU1258,ALG101,11.52
ETU1258,ELEC101,12.37
ETU1258,GEST101,17.0
ETU1258,PROJ101,16.19
ETU1259,MAT101,8.71
ETU1259,PHY101,10.58
ETU1259,PROG101,
ETU1259,STAT101,11.41
ETU1259,ANG101,12.82
ETU1259,DATA101,5.31
ETU1259,ALG101,4.19
ETU1259,ELEC101,5.08
ETU1259,GEST101,11.04
ETU1259,PROJ101,8.5
ETU1260,MAT101,10.04
ETU1260,PHY101,12.19
ETU1260,PROG101,10.27
ETU1260,STAT101,11.43
ETU1260,ANG101,13.47
ETU1260,DATA101,9.64
ETU1260,ALG101,8.6
ETU1260,ELEC101,10.62
ETU1260,GEST101,12.28
ETU1260,PROJ101,
ETU1261,MAT101,10.87
ETU1261,PHY101,4.46
ETU1261,PROG101,6.1
ETU1261,STAT101,11.12
ETU1261,ANG101,10.45
ETU1261,DATA101,7.41
ETU1261,ALG101,9.51
ETU1261,ELEC101,4.56
ETU1261,GEST101,7.57
ETU1261,PROJ101,2.64
ETU1262,MAT101,8.77
ETU1262,PHY101,7.41
ETU1262,PROG101,8.48
ETU1262,STAT101,10.2
ETU1262,ANG101,12.05
ETU1262,DATA101,8.3
ETU1262,ALG101,5.9
ETU1262,ELEC101,5.12
ETU1262,GEST101,5.52
ETU1262,PROJ101,13.54
ETU1263,MAT101,14.83
ETU1263,PHY101,14.03
ETU1263,PROG101,12.86
ETU1263,STAT101,12.45
ETU1263,ANG101,17.05
ETU1263,DATA101,10.82
ETU1263,ALG101,12.71
ETU1263,ELEC101,15.68
ETU1263,GEST101,13.7
ETU1263,PROJ101,16.32
ETU1264,MAT101,10.87
ETU1264,PHY101,5.36
ETU1264,PROG101,11.49
ETU1264,STAT101,11.48
ETU1264,ANG101,12.13
ETU1264,DATA101,9.43
ETU1264,ALG101,10.85
ETU1264,ELEC101,6.84
ETU1264,GEST101,11.37
ETU1264,PROJ101,14.18
ETU1265,MAT101,13.71
ETU1265,PHY101,12.97
ETU1265,PROG101,8.9
ETU1265,STAT101,7.61
ETU1265,ANG101,12.18
ETU1265,DATA101,11.15
ETU1265,ALG101,11.74
ETU1265,ELEC101,8.79
ETU1265,GEST101,11.61
ETU1265,PROJ101,11.9
ETU1266,MAT101,8.42
ETU1266,PHY101,5.47
ETU1266,PROG101,11.43
ETU1266,STAT101,9.88
ETU1266,ANG101,12.39
ETU1266,DATA101,12.22
ETU1266,ALG101,9.2
ETU1266,ELEC101,10.55
ETU1266,GEST101,13.85
ETU1266,PROJ101,15.04
ETU1267,MAT101,11.21
ETU1267,PHY101,11.07
ETU1267,PROG101,11.87
ETU1267,STAT101,12.02
ETU1267,ANG101,14.19
ETU1267,DATA101,11.93
ETU1267,ALG101,14.85
ETU1267,ELEC101,14.06
ETU1267,GEST101,11.93
ETU1267,PROJ101,12.32
ETU1268,MAT101,11.0
ETU1268,PHY101,
ETU1268,PROG101,12.03
ETU1268,STAT101,11.21
ETU1268,ANG101,14.64
ETU1268,DATA101,10.51
ETU1268,ALG101,14.29
ETU1268,ELEC101,13.03
ETU1268,GEST101,16.68
ETU1268,PROJ101,14.2
ETU1269,MAT101,15.34
ETU1269,PHY101,8.65
ETU1269,PROG101,16.34
ETU1269,STAT101,16.76
ETU1269,ANG101,15.63
ETU1269,DATA101,13.56
ETU1269,ALG101,14.63
ETU1269,ELEC101,15.66
ETU1269,GEST101,17.36
ETU1269,PROJ101,11.89
ETU1270,MAT101,10.56
ETU1270,PHY101,3.01
ETU1270,PROG101,6.7
ETU1270,STAT101,7.65
ETU1270,ANG101,5.78
ETU1270,DATA101,7.68
ETU1270,ALG101,1.09
ETU1270,ELEC101,0.0
ETU1270,GEST101,8.17
ETU1270,PROJ101,8.26
ETU1271,MAT101,14.2
ETU1271,PHY101,9.67
ETU1271,PROG101,11.85
ETU1271,STAT101,13.05
ETU1271,ANG101,13.59
ETU1271,DATA101,9.87
ETU1271,ALG101,9.89
ETU1271,ELEC101,8.5
ETU1271,GEST101,9.63
ETU1271,PROJ101,12.51
ETU1272,MAT101,11.26
ETU1272,PHY101,13.18
ETU1272,PROG101,12.22
ETU1272,STAT101,12.12
ETU1272,ANG101,11.49
ETU1272,DATA101,14.22
ETU1272,ALG101,8.22
ETU1272,ELEC101,14.1
ETU1272,GEST101,17.82
ETU1272,PROJ101,13.5
ETU1273,MAT101,
ETU1273,PHY101,7.62
ETU1273,PROG101,10.7
ETU1273,STAT101,13.38
ETU1273,ANG101,14.91
ETU1273,DATA101,12.29
ETU1273,ALG101,13.14
ETU1273,ELEC101,9.16
ETU1273,GEST101,
ETU1273,PROJ101,15.83
ETU1274,MAT101,13.7
ETU1274,PHY101,15.62
ETU1274,PROG101,16.7
ETU1274,STAT101,13.73
ETU1274,ANG101,7.37
ETU1274,DATA101,15.46
ETU1274,ALG101,9.99
ETU1274,ELEC101,6.82
ETU1274,GEST101,9.59
ETU1274,PROJ101,16.43
ETU1275,MAT101,13.09
ETU1275,PHY101,12.2
ETU1275,PROG101,14.0
ETU1275,STAT101,8.45
ETU1275,ANG101,13.05
ETU1275,DATA101,11.43
ETU1275,ALG101,12.53
ETU1275,ELEC101,12.21
ETU1275,GEST101,14.41
ETU1275,PROJ101,15.14
ETU1276,MAT101,6.75
ETU1276,PHY101,9.79
ETU1276,PROG101,11.25
ETU1276,STAT101,8.19
ETU1276,ANG101,9.19
ETU1276,DATA101,7.36
ETU1276,ALG101,7.62
ETU1276,ELEC101,
